BusinessDate,CLS,BKC,OrderSource,Orders,SubTotal,Whoppers,Jrs,Duos,DuoOrders,DuoSubTotal
07/09/2023,1044,1840,Delivery,7,258.13,3,1,0,0,0
07/09/2023,1044,1840,Store,343,4480.89,72,117,29,26,360.96
07/10/2023,1044,1840,Delivery,8,121.43,1,0,0,0,0
07/10/2023,1044,1840,Store,366,3980.69,72,98,31,31,330.65
07/11/2023,1044,1840,Delivery,7,129.13,2,0,0,0,0
07/11/2023,1044,1840,Store,363,3737.42,67,116,40,38,404.54
07/12/2023,1044,1840,Delivery,9,183.22,2,2,0,0,0
07/12/2023,1044,1840,Store,373,4028.07,71,73,25,23,185.23
07/13/2023,1044,1840,Delivery,9,181.78,3,0,0,0,0
07/13/2023,1044,1840,Store,427,4737.87,87,138,49,43,446.45
07/14/2023,1044,1840,Delivery,6,129.57,2,0,0,0,0
07/14/2023,1044,1840,Store,436,4786.26,90,128,47,40,491.48
07/15/2023,1044,1840,Delivery,5,106.27,1,0,0,0,0
07/15/2023,1044,1840,Store,430,5251.24,72,105,37,32,415.97
07/16/2023,1044,1840,Delivery,4,58.51,0,0,0,0,0
07/16/2023,1044,1840,Store,397,4921.89,72,103,31,23,361.67
07/17/2023,1044,1840,Delivery,10,180.53,0,0,0,0,0
07/17/2023,1044,1840,Store,387,4116.99,61,96,34,33,342.46
07/18/2023,1044,1840,Delivery,6,144.85,2,1,0,0,0
07/18/2023,1044,1840,Store,372,3992.08,53,108,46,42,435.8
07/19/2023,1044,1840,Delivery,6,106.63,0,0,0,0,0
07/19/2023,1044,1840,Store,397,4255.27,68,104,33,30,357.48
07/20/2023,1044,1840,Delivery,11,148.06,1,0,0,0,0
07/20/2023,1044,1840,Store,380,4276.63,79,85,31,31,313.1
07/21/2023,1044,1840,Delivery,6,171.7,2,0,0,0,0
07/21/2023,1044,1840,Store,430,5207.93,64,123,45,40,450.46
07/22/2023,1044,1840,Delivery,9,198.13,1,0,0,0,0
07/22/2023,1044,1840,Store,419,5498.94,95,128,39,33,409.92
07/23/2023,1044,1840,Delivery,4,97.92,1,0,0,0,0
07/23/2023,1044,1840,Store,430,5399.53,88,140,44,36,399.02
07/24/2023,1044,1840,Delivery,6,120.65,1,1,0,0,0
07/24/2023,1044,1840,Store,412,4557.97,75,104,39,35,369.91
07/25/2023,1044,1840,Delivery,12,283.81,3,0,0,0,0
07/25/2023,1044,1840,Store,390,4240.29,52,103,30,27,309.41
07/26/2023,1044,1840,Delivery,7,140.27,0,0,0,0,0
07/26/2023,1044,1840,Store,374,4109.3,81,111,37,33,376.84
07/27/2023,1044,1840,Delivery,3,68.8,2,0,0,0,0
07/27/2023,1044,1840,Store,372,3988.27,55,102,36,35,379.49
07/28/2023,1044,1840,Delivery,0,0,0,0,0,0,0
07/28/2023,1044,1840,Store,304,3035.82,2,2,0,0,0
07/29/2023,1044,1840,Delivery,0,0,0,0,0,0,0
07/29/2023,1044,1840,Store,266,2871.68,12,14,1,1,21.13
07/30/2023,1044,1840,Delivery,0,0,0,0,0,0,0
07/30/2023,1044,1840,Store,381,4854.72,71,172,63,42,698.85
07/31/2023,1044,1840,Delivery,8,175.23,4,0,0,0,0
07/31/2023,1044,1840,Store,363,4020.09,74,106,38,33,343.3
08/01/2023,1044,1840,Delivery,5,92.09,2,0,0,0,0
08/01/2023,1044,1840,Store,376,3780.06,44,91,31,28,309.9
08/02/2023,1044,1840,Delivery,5,62.63,3,0,0,0,0
08/02/2023,1044,1840,Store,401,4698.84,66,111,37,31,351.33
08/03/2023,1044,1840,Delivery,8,142.61,4,2,0,0,0
08/03/2023,1044,1840,Store,390,4234.28,77,105,36,34,355.24
08/04/2023,1044,1840,Delivery,9,222.67,5,1,0,0,0
08/04/2023,1044,1840,Store,394,4768.04,78,110,38,37,419.35
08/05/2023,1044,1840,Delivery,4,85.12,2,0,0,0,0
08/05/2023,1044,1840,Store,429,5055.78,73,117,36,32,491.89
08/06/2023,1044,1840,Delivery,2,37.13,0,0,0,0,0
08/06/2023,1044,1840,Store,364,4669.28,80,118,41,40,433.83
08/07/2023,1044,1840,Delivery,6,103.16,1,0,0,0,0
08/07/2023,1044,1840,Store,370,3987.92,62,94,30,29,290.66
08/08/2023,1044,1840,Delivery,7,208.33,5,0,0,0,0
08/08/2023,1044,1840,Store,404,4367.29,62,132,43,39,451.18
08/09/2023,1044,1840,Delivery,4,97.87,0,0,0,0,0
08/09/2023,1044,1840,Store,387,4189.96,71,101,36,32,385.7
08/10/2023,1044,1840,Delivery,4,87.31,1,0,0,0,0
08/10/2023,1044,1840,Store,419,4850.16,60,108,41,41,476.5
08/11/2023,1044,1840,Delivery,6,121.02,1,0,0,0,0
08/11/2023,1044,1840,Store,426,5262.7,77,132,37,34,489.5
08/12/2023,1044,1840,Delivery,5,170.84,0,0,0,0,0
08/12/2023,1044,1840,Store,399,5078.05,71,136,45,40,518.47
08/13/2023,1044,1840,Delivery,9,214.51,2,1,0,0,0
08/13/2023,1044,1840,Store,407,4936.04,71,133,37,34,461.72
08/14/2023,1044,1840,Delivery,9,146.06,2,0,0,0,0
08/14/2023,1044,1840,Store,379,4223.04,52,106,39,34,421.61
08/15/2023,1044,1840,Delivery,6,97.63,2,0,0,0,0
08/15/2023,1044,1840,Store,385,4032.38,72,112,35,33,333.05
08/16/2023,1044,1840,Delivery,5,111.38,2,0,0,0,0
08/16/2023,1044,1840,Store,380,4304.54,86,124,36,29,377.48
11/03/2022,1045,2330,Delivery,24,561.83,10,5,0,0,0
11/03/2022,1045,2330,Store,445,5301.84,82,46,0,0,0
11/04/2022,1045,2330,Delivery,18,487.12,7,6,0,0,0
11/04/2022,1045,2330,Store,532,7006.3,110,63,0,0,0
11/05/2022,1045,2330,Delivery,24,571.64,7,3,0,0,0
11/05/2022,1045,2330,Store,378,5021.48,92,40,0,0,0
11/06/2022,1045,2330,Delivery,26,449.85,5,4,0,0,0
11/06/2022,1045,2330,Store,341,4336.92,69,46,0,0,0
11/07/2022,1045,2330,Delivery,18,407.15,5,4,0,0,0
11/07/2022,1045,2330,Store,361,4186.95,63,53,0,0,0
11/08/2022,1045,2330,Delivery,21,481.69,4,2,0,0,0
11/08/2022,1045,2330,Store,405,5009.18,68,39,0,0,0
11/09/2022,1045,2330,Delivery,17,414.47,1,3,0,0,0
11/09/2022,1045,2330,Store,421,5005.22,81,56,0,0,0
11/10/2022,1045,2330,Delivery,12,234.72,2,1,0,0,0
11/10/2022,1045,2330,Store,448,5763.52,90,51,0,0,0
11/11/2022,1045,2330,Delivery,21,534.65,6,4,0,0,0
11/11/2022,1045,2330,Store,432,5471.18,105,41,0,0,0
11/12/2022,1045,2330,Delivery,21,521.85,8,2,0,0,0
11/12/2022,1045,2330,Store,394,4615.12,59,35,0,0,0
11/13/2022,1045,2330,Delivery,16,292.98,2,0,0,0,0
11/13/2022,1045,2330,Store,334,4242.67,74,39,0,0,0
11/14/2022,1045,2330,Delivery,11,242.78,2,2,0,0,0
11/14/2022,1045,2330,Store,381,4301.37,63,36,0,0,0
11/15/2022,1045,2330,Delivery,16,377.11,1,4,0,0,0
11/15/2022,1045,2330,Store,329,3778.98,63,33,0,0,0
11/16/2022,1045,2330,Delivery,11,243.29,2,1,0,0,0
11/16/2022,1045,2330,Store,376,4709.6,92,36,0,0,0
11/17/2022,1045,2330,Delivery,12,275.61,3,5,0,0,0
11/17/2022,1045,2330,Store,395,4991.6,97,42,0,0,0
11/18/2022,1045,2330,Delivery,26,649.78,7,3,0,0,0
11/18/2022,1045,2330,Store,427,5481.22,110,43,0,0,0
11/19/2022,1045,2330,Delivery,18,407.66,6,3,0,0,0
11/19/2022,1045,2330,Store,327,4593.58,105,34,0,0,0
11/20/2022,1045,2330,Delivery,22,548.02,1,1,0,0,0
11/20/2022,1045,2330,Store,330,4288.58,76,31,0,0,0
11/21/2022,1045,2330,Delivery,12,227.58,1,0,0,0,0
11/21/2022,1045,2330,Store,443,5106.99,92,53,0,0,0
11/22/2022,1045,2330,Delivery,13,304.52,3,0,0,0,0
11/22/2022,1045,2330,Store,414,5085.26,78,39,0,0,0
11/23/2022,1045,2330,Delivery,21,457.4,3,2,0,0,0
11/23/2022,1045,2330,Store,465,6218.14,151,52,0,0,0
11/25/2022,1045,2330,Delivery,24,498.17,4,3,0,0,0
11/25/2022,1045,2330,Store,404,5399.14,109,50,0,0,0
11/26/2022,1045,2330,Delivery,16,461.97,2,1,0,0,0
11/26/2022,1045,2330,Store,356,4824.55,96,31,0,0,0
11/27/2022,1045,2330,Delivery,19,434.21,4,0,0,0,0
11/27/2022,1045,2330,Store,309,4375.18,97,37,0,0,0
11/28/2022,1045,2330,Delivery,21,534.24,8,3,0,0,0
11/28/2022,1045,2330,Store,383,4896.16,122,57,0,0,0
11/29/2022,1045,2330,Delivery,14,284.95,0,1,0,0,0
11/29/2022,1045,2330,Store,438,5244.74,102,54,0,0,0
11/30/2022,1045,2330,Delivery,17,479.63,3,1,0,0,0
11/30/2022,1045,2330,Store,381,4582.8,92,37,0,0,0
12/01/2022,1045,2330,Delivery,17,443.31,3,1,0,0,0
12/01/2022,1045,2330,Store,452,5890.96,90,99,21,21,297.08
12/02/2022,1045,2330,Delivery,25,587.64,11,2,0,0,0
12/02/2022,1045,2330,Store,498,6335.96,110,135,38,34,506.03
12/03/2022,1045,2330,Delivery,19,411.24,6,4,0,0,0
12/03/2022,1045,2330,Store,400,5272.28,81,95,33,31,381.78
12/04/2022,1045,2330,Delivery,22,525.47,7,3,0,0,0
12/04/2022,1045,2330,Store,358,4953.93,66,92,31,26,423.4
12/05/2022,1045,2330,Delivery,19,413.59,5,2,0,0,0
12/05/2022,1045,2330,Store,438,5214.86,82,112,34,31,426.12
12/06/2022,1045,2330,Delivery,11,224.06,1,1,0,0,0
12/06/2022,1045,2330,Store,388,4812.57,75,102,25,25,290.95
12/07/2022,1045,2330,Delivery,22,537.87,5,3,0,0,0
12/07/2022,1045,2330,Store,417,4902.02,92,105,28,27,403
12/08/2022,1045,2330,Delivery,16,297.87,2,0,0,0,0
12/08/2022,1045,2330,Store,422,5128.8,82,148,52,46,668.27
12/09/2022,1045,2330,Delivery,23,549.5,7,4,0,0,0
12/09/2022,1045,2330,Store,467,6116.54,101,127,45,40,564.98
12/10/2022,1045,2330,Delivery,19,480.43,11,1,0,0,0
12/10/2022,1045,2330,Store,422,5693.29,84,87,28,25,297.1
12/11/2022,1045,2330,Delivery,12,281.42,3,2,0,0,0
12/11/2022,1045,2330,Store,236,3043.16,48,70,26,24,376.27
12/12/2022,1045,2330,Delivery,23,471.72,3,2,0,0,0
12/12/2022,1045,2330,Store,359,4366.64,61,96,34,30,416.37
12/13/2022,1045,2330,Delivery,22,407.62,3,9,0,0,0
12/13/2022,1045,2330,Store,439,5035.06,80,117,37,32,428.66
12/14/2022,1045,2330,Delivery,20,422.32,1,2,0,0,0
12/14/2022,1045,2330,Store,413,5143.94,66,127,48,46,518.93
12/15/2022,1045,2330,Delivery,13,300.67,4,2,0,0,0
12/15/2022,1045,2330,Store,154,2001.12,29,32,10,10,150.36
12/16/2022,1045,2330,Delivery,26,792.79,13,3,0,0,0
12/16/2022,1045,2330,Store,412,5633.94,100,118,42,39,570.59
12/17/2022,1045,2330,Delivery,13,301.79,2,2,0,0,0
12/17/2022,1045,2330,Store,388,5291.88,91,97,34,30,419.19
12/18/2022,1045,2330,Delivery,20,434.12,3,4,0,0,0
12/18/2022,1045,2330,Store,333,4220.26,57,83,27,27,278.01
12/19/2022,1045,2330,Delivery,25,474.16,4,3,0,0,0
12/19/2022,1045,2330,Store,443,5346.6,90,128,43,38,563.88
12/20/2022,1045,2330,Delivery,14,369.41,3,0,0,0,0
12/20/2022,1045,2330,Store,416,5320.84,92,132,40,36,463.51
12/21/2022,1045,2330,Delivery,13,345.83,3,0,0,0,0
12/21/2022,1045,2330,Store,405,4900.13,83,113,43,38,504.33
12/22/2022,1045,2330,Delivery,10,167.9,0,0,0,0,0
12/22/2022,1045,2330,Store,317,4203.66,92,55,16,15,176.53
12/23/2022,1045,2330,Delivery,26,569.97,7,4,0,0,0
12/23/2022,1045,2330,Store,378,5332.43,77,92,31,30,426.45
12/24/2022,1045,2330,Delivery,10,267.5,4,1,0,0,0
12/24/2022,1045,2330,Store,321,4622.11,91,103,41,38,603.78
12/26/2022,1045,2330,Delivery,20,494.35,6,3,0,0,0
12/26/2022,1045,2330,Store,341,4550.04,70,86,27,26,344.98
12/27/2022,1045,2330,Delivery,17,329.61,1,3,0,0,0
12/27/2022,1045,2330,Store,396,5103.94,90,97,30,25,342.35
12/28/2022,1045,2330,Delivery,19,426.36,7,2,0,0,0
12/28/2022,1045,2330,Store,387,4841.3,80,89,24,20,292.01
12/29/2022,1045,2330,Delivery,18,385.76,2,3,0,0,0
12/29/2022,1045,2330,Store,412,5174.3,84,98,29,28,308.61
12/30/2022,1045,2330,Delivery,19,503.62,8,3,0,0,0
12/30/2022,1045,2330,Store,460,6249.5,95,89,25,21,363.46
12/31/2022,1045,2330,Delivery,14,275.11,1,2,0,0,0
12/31/2022,1045,2330,Store,308,4259.2,78,70,25,24,404.05
01/01/2023,1045,2330,Delivery,24,470.02,2,4,0,0,0
01/01/2023,1045,2330,Store,186,2467.67,36,67,23,22,270.26
01/02/2023,1045,2330,Delivery,20,403.18,4,1,0,0,0
01/02/2023,1045,2330,Store,358,4676.39,98,81,27,26,298.86
01/03/2023,1045,2330,Delivery,23,587.25,7,6,0,0,0
01/03/2023,1045,2330,Store,393,4888.11,83,115,36,32,426
01/04/2023,1045,2330,Delivery,18,341.83,3,1,0,0,0
01/04/2023,1045,2330,Store,371,4179.79,59,109,38,36,416.83
01/05/2023,1045,2330,Delivery,24,601.68,6,1,0,0,0
01/05/2023,1045,2330,Store,437,5239.18,74,42,0,0,0
01/06/2023,1045,2330,Delivery,22,442.45,3,2,0,0,0
01/06/2023,1045,2330,Store,398,5288.85,78,44,0,0,0
01/07/2023,1045,2330,Delivery,20,490.34,5,1,0,0,0
01/07/2023,1045,2330,Store,346,4338.2,62,33,0,0,0
01/08/2023,1045,2330,Delivery,15,413.33,5,3,0,0,0
01/08/2023,1045,2330,Store,281,3723.01,67,27,0,0,0
01/09/2023,1045,2330,Delivery,18,355.3,3,4,0,0,0
01/09/2023,1045,2330,Store,350,3919.05,53,44,0,0,0
01/10/2023,1045,2330,Delivery,16,367.07,1,3,0,0,0
01/10/2023,1045,2330,Store,373,4275.62,62,37,0,0,0
01/11/2023,1045,2330,Delivery,17,373.62,3,1,0,0,0
01/11/2023,1045,2330,Store,397,4757.27,92,49,0,0,0
01/12/2023,1045,2330,Delivery,23,561.07,2,7,0,0,0
01/12/2023,1045,2330,Store,387,4851.27,81,33,0,0,0
01/13/2023,1045,2330,Delivery,30,642.52,11,5,0,0,0
01/13/2023,1045,2330,Store,421,5358.96,96,52,0,0,0
01/14/2023,1045,2330,Delivery,14,356.54,4,4,0,0,0
01/14/2023,1045,2330,Store,327,4326.68,64,52,0,0,0
01/15/2023,1045,2330,Delivery,13,284.95,2,0,0,0,0
01/15/2023,1045,2330,Store,294,3600.48,40,33,0,0,0
01/16/2023,1045,2330,Delivery,16,336.43,5,0,0,0,0
01/16/2023,1045,2330,Store,329,3840.01,48,51,0,0,0
01/17/2023,1045,2330,Delivery,23,508.68,4,1,0,0,0
01/17/2023,1045,2330,Store,351,3922.46,63,41,0,0,0
01/18/2023,1045,2330,Delivery,16,391.68,7,1,0,0,0
01/18/2023,1045,2330,Store,375,4567.98,56,37,0,0,0
01/19/2023,1045,2330,Delivery,22,561.21,6,2,0,0,0
01/19/2023,1045,2330,Store,371,4463.14,56,30,0,0,0
01/20/2023,1045,2330,Delivery,26,539.94,9,6,0,0,0
01/20/2023,1045,2330,Store,433,5611.96,97,54,0,0,0
01/21/2023,1045,2330,Delivery,20,506.53,2,2,0,0,0
01/21/2023,1045,2330,Store,370,4620.49,60,42,0,0,0
01/22/2023,1045,2330,Delivery,23,575.76,7,2,0,0,0
01/22/2023,1045,2330,Store,247,3013.76,38,24,0,0,0
01/23/2023,1045,2330,Delivery,14,254.79,2,3,0,0,0
01/23/2023,1045,2330,Store,320,4043.86,53,43,0,0,0
01/24/2023,1045,2330,Delivery,13,355.9,2,2,0,0,0
01/24/2023,1045,2330,Store,374,4292.94,62,49,0,0,0
01/25/2023,1045,2330,Delivery,28,715.21,8,5,0,0,0
01/25/2023,1045,2330,Store,232,2687.27,35,22,0,0,0
04/20/2023,1045,2330,Delivery,20,515.06,8,0,0,0,0
04/20/2023,1045,2330,Store,417,5281.38,79,61,0,0,0
04/21/2023,1045,2330,Delivery,12,292.3,1,0,0,0,0
04/21/2023,1045,2330,Store,469,5819.05,72,48,0,0,0
04/22/2023,1045,2330,Delivery,20,365.59,5,2,0,0,0
04/22/2023,1045,2330,Store,369,4618.08,56,26,0,0,0
04/23/2023,1045,2330,Delivery,17,380.73,2,0,0,0,0
04/23/2023,1045,2330,Store,334,4449.43,73,36,0,0,0
04/24/2023,1045,2330,Delivery,18,453.82,6,1,0,0,0
04/24/2023,1045,2330,Store,380,4370.11,57,46,0,0,0
04/25/2023,1045,2330,Delivery,6,131.84,0,1,0,0,0
04/25/2023,1045,2330,Store,166,1605.75,9,13,0,0,0
04/26/2023,1045,2330,Delivery,20,448.13,6,3,0,0,0
04/26/2023,1045,2330,Store,430,5108.04,70,54,0,0,0
04/27/2023,1045,2330,Delivery,21,430.39,1,1,0,0,0
04/27/2023,1045,2330,Store,455,5523.57,74,42,0,0,0
04/28/2023,1045,2330,Delivery,37,873.53,9,3,0,0,0
04/28/2023,1045,2330,Store,480,6123.97,80,62,0,0,0
04/29/2023,1045,2330,Delivery,27,650.97,9,3,0,0,0
04/29/2023,1045,2330,Store,372,4665.84,58,35,0,0,0
04/30/2023,1045,2330,Delivery,28,692.8,9,0,0,0,0
04/30/2023,1045,2330,Store,320,4268.62,48,37,0,0,0
05/01/2023,1045,2330,Delivery,27,581.46,4,2,0,0,0
05/01/2023,1045,2330,Store,439,5561.09,94,34,0,0,0
05/02/2023,1045,2330,Delivery,31,805.97,11,3,0,0,0
05/02/2023,1045,2330,Store,407,4956.96,63,63,0,0,0
05/03/2023,1045,2330,Delivery,28,718.61,9,3,0,0,0
05/03/2023,1045,2330,Store,396,4692.27,66,56,0,0,0
05/04/2023,1045,2330,Delivery,28,649.41,3,3,0,0,0
05/04/2023,1045,2330,Store,459,5585.08,83,44,0,0,0
05/05/2023,1045,2330,Delivery,32,697.08,2,5,0,0,0
05/05/2023,1045,2330,Store,454,5320.13,60,45,0,0,0
05/06/2023,1045,2330,Delivery,26,554.6,4,3,0,0,0
05/06/2023,1045,2330,Store,417,5540.33,86,43,0,0,0
05/07/2023,1045,2330,Delivery,25,540.78,6,1,0,0,0
05/07/2023,1045,2330,Store,338,4388.78,71,35,0,0,0
05/08/2023,1045,2330,Delivery,27,556.63,6,2,0,0,0
05/08/2023,1045,2330,Store,352,4098.67,71,45,0,0,0
05/09/2023,1045,2330,Delivery,28,626.05,4,2,0,0,0
05/09/2023,1045,2330,Store,418,5073.55,72,46,0,0,0
05/10/2023,1045,2330,Delivery,20,389.09,2,0,0,0,0
05/10/2023,1045,2330,Store,466,5573.66,81,44,0,0,0
05/11/2023,1045,2330,Delivery,18,371.51,5,4,0,0,0
05/11/2023,1045,2330,Store,378,4553.3,74,50,0,0,0
05/12/2023,1045,2330,Delivery,25,675.48,3,3,0,0,0
05/12/2023,1045,2330,Store,471,6195.93,76,58,0,0,0
05/13/2023,1045,2330,Delivery,17,318.21,3,0,0,0,0
05/13/2023,1045,2330,Store,348,4644.92,89,44,0,0,0
05/14/2023,1045,2330,Delivery,18,492.18,5,4,0,0,0
05/14/2023,1045,2330,Store,327,4047.24,56,39,0,0,0
05/15/2023,1045,2330,Delivery,17,386.54,2,1,0,0,0
05/15/2023,1045,2330,Store,358,4298.92,61,47,0,0,0
05/16/2023,1045,2330,Delivery,26,708.36,7,1,0,0,0
05/16/2023,1045,2330,Store,388,4444,66,53,0,0,0
05/17/2023,1045,2330,Delivery,27,699.92,10,3,0,0,0
05/17/2023,1045,2330,Store,434,5020.39,72,57,0,0,0
05/18/2023,1045,2330,Delivery,23,486.6,1,0,0,0,0
05/18/2023,1045,2330,Store,391,5042.26,77,87,24,24,262.59
05/19/2023,1045,2330,Delivery,17,316.52,1,2,0,0,0
05/19/2023,1045,2330,Store,480,6085.95,86,122,43,38,440.71
05/20/2023,1045,2330,Delivery,25,541.96,4,5,0,0,0
05/20/2023,1045,2330,Store,382,4844.27,69,86,28,26,347.38
05/21/2023,1045,2330,Delivery,16,393.47,3,0,0,0,0
05/21/2023,1045,2330,Store,324,3939.56,42,70,22,22,245.54
05/22/2023,1045,2330,Delivery,17,446.83,6,3,0,0,0
05/22/2023,1045,2330,Store,409,5171.38,86,107,42,36,532.33
05/23/2023,1045,2330,Delivery,14,292.36,2,1,0,0,0
05/23/2023,1045,2330,Store,417,5098.76,73,99,39,36,500.08
05/24/2023,1045,2330,Delivery,22,541.11,10,3,0,0,0
05/24/2023,1045,2330,Store,413,4860.37,64,116,43,41,510.53
05/25/2023,1045,2330,Delivery,22,498.11,1,2,0,0,0
05/25/2023,1045,2330,Store,451,5749.47,86,121,46,39,511.56
05/26/2023,1045,2330,Delivery,27,624.27,8,4,0,0,0
05/26/2023,1045,2330,Store,489,6132.16,94,134,50,44,633.53
05/27/2023,1045,2330,Delivery,31,669.32,9,5,0,0,0
05/27/2023,1045,2330,Store,393,5079.29,71,96,39,34,476.13
05/28/2023,1045,2330,Delivery,15,357.01,3,5,0,0,0
05/28/2023,1045,2330,Store,308,3592.06,48,76,30,26,396.5
05/29/2023,1045,2330,Delivery,21,476.9,4,4,0,0,0
05/29/2023,1045,2330,Store,306,3973.54,67,66,29,27,358.26
05/30/2023,1045,2330,Delivery,17,546.61,10,2,0,0,0
05/30/2023,1045,2330,Store,408,4899.55,70,104,35,28,393.11
05/31/2023,1045,2330,Delivery,28,649.38,7,0,0,0,0
05/31/2023,1045,2330,Store,408,4466.28,59,95,34,32,369.67
06/01/2023,1045,2330,Delivery,31,727.92,9,5,0,0,0
06/01/2023,1045,2330,Store,455,5653.74,91,115,51,43,567
06/02/2023,1045,2330,Delivery,22,466.69,9,2,0,0,0
06/02/2023,1045,2330,Store,443,5484.52,64,124,47,44,582.7
06/03/2023,1045,2330,Delivery,27,521.37,5,5,0,0,0
06/03/2023,1045,2330,Store,421,5486.58,93,111,48,42,537.5
06/04/2023,1045,2330,Delivery,27,583.07,9,2,0,0,0
06/04/2023,1045,2330,Store,372,5258.23,68,138,60,49,845.31
06/05/2023,1045,2330,Delivery,2,37.29,0,0,0,0,0
06/05/2023,1045,2330,Store,370,4084.42,42,61,20,19,252.36
06/06/2023,1045,2330,Delivery,15,467.64,3,4,0,0,0
06/06/2023,1045,2330,Store,413,4808.81,64,129,48,39,535.66
06/07/2023,1045,2330,Delivery,31,656.27,10,2,0,0,0
06/07/2023,1045,2330,Store,399,4845.52,80,138,56,44,686.98
06/08/2023,1045,2330,Delivery,19,401.62,4,4,0,0,0
06/08/2023,1045,2330,Store,439,5611.31,87,129,46,44,613.82
06/09/2023,1045,2330,Delivery,24,600.7,6,0,0,0,0
06/09/2023,1045,2330,Store,465,5948.24,91,140,65,53,752.77
06/10/2023,1045,2330,Delivery,24,568.92,4,1,0,0,0
06/10/2023,1045,2330,Store,391,4736.02,57,105,42,37,448.26
06/11/2023,1045,2330,Delivery,20,429.71,1,2,0,0,0
06/11/2023,1045,2330,Store,325,4150.3,61,83,36,29,421
06/12/2023,1045,2330,Delivery,29,706.78,6,2,0,0,0
06/12/2023,1045,2330,Store,355,4247.55,48,118,47,41,479.69
06/13/2023,1045,2330,Delivery,19,432.2,3,0,0,0,0
06/13/2023,1045,2330,Store,402,4748.88,73,124,51,40,589.14
06/14/2023,1045,2330,Delivery,9,196.83,1,1,0,0,0
06/14/2023,1045,2330,Store,392,4364.42,54,123,47,42,489.19
06/15/2023,1045,2330,Delivery,18,395.97,2,1,0,0,0
06/15/2023,1045,2330,Store,417,4867.6,78,140,56,53,707.64
06/16/2023,1045,2330,Delivery,15,394.59,3,1,0,0,0
06/16/2023,1045,2330,Store,393,4999.78,68,123,54,47,651.3
06/17/2023,1045,2330,Delivery,16,346.34,3,1,0,0,0
06/17/2023,1045,2330,Store,388,4809.13,67,124,50,44,504.09
06/18/2023,1045,2330,Delivery,17,387.2,3,2,0,0,0
06/18/2023,1045,2330,Store,298,3815.34,73,90,44,41,559.82
06/19/2023,1045,2330,Delivery,11,337.23,2,2,0,0,0
06/19/2023,1045,2330,Store,352,4413.75,64,105,40,37,472.23
06/20/2023,1045,2330,Delivery,14,359.56,4,0,0,0,0
06/20/2023,1045,2330,Store,421,5169.52,72,118,52,47,640.74
06/21/2023,1045,2330,Delivery,13,290.48,3,4,0,0,0
06/21/2023,1045,2330,Store,370,4494.76,66,121,48,41,515.16
06/22/2023,1045,2330,Delivery,19,458.56,5,2,0,0,0
06/22/2023,1045,2330,Store,397,4787,53,136,52,48,576.6
06/23/2023,1045,2330,Delivery,32,762.29,6,4,0,0,0
06/23/2023,1045,2330,Store,448,5538.24,84,125,54,50,534.32
06/24/2023,1045,2330,Delivery,17,400.83,6,2,0,0,0
06/24/2023,1045,2330,Store,346,4379,56,98,44,37,483.48
06/25/2023,1045,2330,Delivery,27,687.63,5,5,0,0,0
06/25/2023,1045,2330,Store,315,3837.63,41,100,41,36,450.33
06/26/2023,1045,2330,Delivery,22,614.72,5,3,0,0,0
06/26/2023,1045,2330,Store,345,3986.24,55,85,32,27,385.41
06/27/2023,1045,2330,Delivery,19,517.3,6,2,0,0,0
06/27/2023,1045,2330,Store,354,4025.44,54,90,40,38,485.1
06/28/2023,1045,2330,Delivery,20,477.69,4,2,0,0,0
06/28/2023,1045,2330,Store,414,4704.53,78,136,55,50,611.55
06/29/2023,1045,2330,Delivery,30,559.22,2,3,0,0,0
06/29/2023,1045,2330,Store,434,5576.27,67,162,72,65,866.11
06/30/2023,1045,2330,Delivery,42,987.54,12,2,0,0,0
06/30/2023,1045,2330,Store,481,6256.6,82,132,54,48,620.84
07/01/2023,1045,2330,Delivery,21,515.66,6,3,0,0,0
07/01/2023,1045,2330,Store,381,4713.67,66,125,51,45,636.79
07/02/2023,1045,2330,Delivery,25,621.94,7,6,0,0,0
07/02/2023,1045,2330,Store,333,4292.06,61,112,45,39,587.92
07/03/2023,1045,2330,Delivery,27,799.57,11,4,0,0,0
07/03/2023,1045,2330,Store,428,5202.61,71,139,57,50,641.35
07/04/2023,1045,2330,Delivery,19,484.48,4,2,0,0,0
07/04/2023,1045,2330,Store,307,3852.98,60,92,34,28,475.86
07/05/2023,1045,2330,Delivery,22,563.4,8,3,0,0,0
07/05/2023,1045,2330,Store,393,4424.33,71,135,55,50,649.66
07/06/2023,1045,2330,Delivery,17,508.52,9,4,0,0,0
07/06/2023,1045,2330,Store,375,4453.78,70,112,49,46,691.18
07/07/2023,1045,2330,Delivery,10,206.75,0,0,0,0,0
07/07/2023,1045,2330,Store,367,4205.91,31,41,17,14,207.63
07/08/2023,1045,2330,Delivery,22,504.7,2,2,0,0,0
07/08/2023,1045,2330,Store,366,4650.69,75,154,65,53,764.38
07/09/2023,1045,2330,Delivery,34,926.12,14,2,0,0,0
07/09/2023,1045,2330,Store,284,3666.41,64,76,31,28,419.83
07/10/2023,1045,2330,Delivery,26,678.6,10,4,0,0,0
07/10/2023,1045,2330,Store,372,4351.49,53,117,56,49,523.84
07/11/2023,1045,2330,Delivery,23,543.94,7,0,0,0,0
07/11/2023,1045,2330,Store,421,4919.66,87,139,59,50,600.16
07/12/2023,1045,2330,Delivery,31,718.12,3,2,0,0,0
